,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
259,"Judge approves anti-male bias lawsuit against @UArts, defamation claim against accuser https://t.co/sOzcOF2QX6 
#titleix #highered",FALSE,5,NA,4/25/2019 13:03,FALSE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CollegeFix,3,FALSE,FALSE,NA,NA
260,RT @saveosons: VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointed 2 one v…,FALSE,0,NA,4/25/2019 12:19,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanPHorning,9,TRUE,FALSE,NA,NA
261,"RT @JoshWBRichards: 1/ It appears that at least for the moment, we can trust that the Fourth Circuit will not join the Sixth in finding a d…",FALSE,0,NA,4/25/2019 11:05,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6thLaw,7,TRUE,FALSE,NA,NA
262,"Since this Legislative session is such a Dumpster Fire (again), and you all are now a laughing stock across the cou… https://t.co/Hddtz9yOC3",FALSE,1,NA,4/25/2019 10:54,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffreyjonesmo,1,FALSE,FALSE,NA,NA
263,"It's incredible what rich people do to help their little babies in college, like try to get laws passed by the… https://t.co/HUpybyEtD0",FALSE,0,NA,4/25/2019 10:46,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffreyjonesmo,0,FALSE,FALSE,NA,NA
264,RT @KathyReports: #5Investgates: Young victims of sexual assault say they felt like they were being punished &amp; victimized again by their sc…,FALSE,0,NA,4/25/2019 10:28,FALSE,NA,1.12E+18,NA,"<a href=""http://www.wcvb.com/"" rel=""nofollow"">@WCVB Retweets</a>",WCVB,2,TRUE,FALSE,NA,NA
265,#5Investgates: Young victims of sexual assault say they felt like they were being punished &amp; victimized again by th… https://t.co/GdhipT4UXh,FALSE,7,NA,4/25/2019 10:27,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KathyReports,2,FALSE,FALSE,NA,NA
266,"RT @barstoolcarl: Don’t forget....

<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>|
<U+253B><U+2533>|
<U+2533><U+253B>| _
<U+253B>…",FALSE,0,NA,4/25/2019 10:21,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,7,TRUE,FALSE,NA,NA
267,RT @NHLCanes: Bend the knee https://t.co/0Iq7Mtvz7B,FALSE,0,NA,4/25/2019 10:21,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,13570,TRUE,FALSE,NA,NA
268,"RT @ChemicalEyeGuy: Richard McIntosh, Missouri lobbyist and father of sexually-assaulting son expelled from @WashingtonUniv, and Missouri s…",FALSE,0,NA,4/25/2019 9:30,FALSE,NA,1.12E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ThaDufus,2,TRUE,FALSE,NA,NA
269,RT @slishcastle: <U+2066>@DeanCollege<U+2069> prez masterfully leads panel discussion on #highereducationact at <U+2066>@NECouncil<U+2069> #NEHighedEd policy conf —wra…,FALSE,0,NA,4/25/2019 5:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PamEddinger,3,TRUE,FALSE,NA,NA
270,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/25/2019 4:23,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BethanyThoughts,28,TRUE,FALSE,NA,NA
271,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/25/2019 4:18,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",julesifyaplease,8,TRUE,FALSE,NA,NA
272,"RT @slsproject: WTF WUSTL: ""122 rapes were reported on campus from 2013 to 2017. Since 2013, only 7 students have been expelled for Title I…",FALSE,0,NA,4/25/2019 4:14,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",spkstl,4,TRUE,FALSE,NA,NA
273,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/25/2019 3:55,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MV_Pat,28,TRUE,FALSE,NA,NA
274,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/25/2019 3:52,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SheWho_Resists,8,TRUE,FALSE,NA,NA
275,RT @saveosons: VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointed 2 one v…,FALSE,0,NA,4/25/2019 3:38,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Anneeliz1,9,TRUE,FALSE,NA,NA
276,RT @kathyluwho: Nothing to see here. Just a lobbyist dad -- whose son was expelled from college through #TitleIX process -- who started a d…,FALSE,0,NA,4/25/2019 3:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rob_Olsen,10,TRUE,FALSE,NA,NA
277,@FSMidwest @Cardinals Great for her! Years ago @rock_supt told me @rockwoodschools wouldn't let a boy play no-cut f… https://t.co/9RNmwTCI6r,FALSE,0,FSMidwest,4/25/2019 2:55,TRUE,1.12E+18,1.12E+18,18460612,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",psboz,0,FALSE,FALSE,NA,NA
278,RT @saveosons: VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointed 2 one v…,FALSE,0,NA,4/25/2019 2:46,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SofaAssoc,9,TRUE,FALSE,NA,NA
279,"RT @saveEMUsports: @EMUCompliance That’s a tough job to come into, #TitleIX lawsuit underway and bad press @EasternMichU willingly brought…",FALSE,0,NA,4/25/2019 2:43,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChretienH,1,TRUE,FALSE,NA,NA
280,Next at 10 - the Missouri #TitleIX reform debate is heating up in Jeff City. We spoke to a @WUSTL student who is ho… https://t.co/nTAmWN8FQl,FALSE,0,NA,4/25/2019 2:39,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChrisDavisMMJ,0,FALSE,FALSE,NA,NA
281,"RT @TitleIXForAll: ""Criminal acts must be prosecuted. At the same time, we should all agree that #TitleIX policies need to protect the cons…",FALSE,0,NA,4/25/2019 2:36,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,1,TRUE,FALSE,NA,NA
282,@TitleIX_lmao Stupid birds https://t.co/RrYH2vWFKi,FALSE,0,TitleIX_lmao,4/25/2019 2:35,FALSE,1.12E+18,1.12E+18,354787615,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Langstrump,0,FALSE,FALSE,NA,NA
283,"RT @Mbsydor: .@KCStar reveals 20+ lobbyists hired by ""dark money"" group to address Missouri legislation to provide accused students due pro…",FALSE,0,NA,4/25/2019 2:34,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,1,TRUE,FALSE,NA,NA
284,RT @saveosons: VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointed 2 one v…,FALSE,0,NA,4/25/2019 2:22,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,9,TRUE,FALSE,NA,NA
285,"RT @saveosons: What you are saying is true, but it doesn't matter. Girls are taught consent by learning they can take back consent. TitleIX…",FALSE,0,NA,4/25/2019 2:21,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pamlightft,3,TRUE,FALSE,NA,NA
286,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/25/2019 2:06,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JasonHallSTL,28,TRUE,FALSE,NA,NA
287,"RT @JoshWBRichards: 1/ It appears that at least for the moment, we can trust that the Fourth Circuit will not join the Sixth in finding a d…",FALSE,0,NA,4/25/2019 1:34,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SaulEwing,7,TRUE,FALSE,NA,NA
288,RT @saveosons: VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointed 2 one v…,FALSE,0,NA,4/25/2019 1:27,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",len5__,9,TRUE,FALSE,NA,NA
289,VICTIM-CENTERED Investigations in TitleIX Disciplinary Proceedings: A Litigator’s Perspective 'My experience pointe… https://t.co/YLKQyJBns5,FALSE,13,NA,4/25/2019 1:26,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saveosons,9,FALSE,FALSE,NA,NA
290,"""Had McIntosh’s 2018 amendment been enacted, it would have allowed his son to appeal the result of his #TitleIX hea… https://t.co/4WVkadx7z4",FALSE,0,HectorSolon,4/25/2019 1:12,TRUE,1.12E+18,1.12E+18,467979185,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HectorSolon,0,FALSE,FALSE,NA,NA
291,"RT @HectorSolon: Finally, getting to the REAL STORY behind Betsy DeVos' twisted reasoning on sexual assault. |@Jezebel: Vindictive Lobbyist…",FALSE,0,NA,4/25/2019 1:11,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SafeH2o4Schools,3,TRUE,FALSE,NA,NA
292,"RT @HectorSolon: Finally, getting to the REAL STORY behind Betsy DeVos' twisted reasoning on sexual assault. |@Jezebel: Vindictive Lobbyist…",FALSE,0,NA,4/25/2019 1:10,FALSE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NancyOsborne180,3,TRUE,FALSE,NA,NA
293,RT @HectorSolon: READ original great reporting @KCstar: Lobbyist’s crusade to change Title IX in Missouri stems from his son’s expulsion -…,FALSE,0,NA,4/25/2019 1:09,FALSE,NA,1.12E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NancyOsborne180,2,TRUE,FALSE,NA,NA
294,READ original great reporting @KCstar: Lobbyist’s crusade to change Title IX in Missouri stems from his son’s expul… https://t.co/QbP9syrK72,FALSE,0,HectorSolon,4/25/2019 1:09,TRUE,1.12E+18,1.12E+18,467979185,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HectorSolon,2,FALSE,FALSE,NA,NA
295,"Finally, getting to the REAL STORY behind Betsy DeVos' twisted reasoning on sexual assault. |@Jezebel: Vindictive L… https://t.co/ZTJWblxpbY",FALSE,0,NA,4/25/2019 1:04,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HectorSolon,3,FALSE,FALSE,NA,NA
296,RT @kathyluwho: Nothing to see here. Just a lobbyist dad -- whose son was expelled from college through #TitleIX process -- who started a d…,FALSE,0,NA,4/25/2019 0:54,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rayraywino,10,TRUE,FALSE,NA,NA
297,@kcjohnson9 More evidence that #TitleIX should stay out relationships btwn adults who happen to be in college.,FALSE,2,kcjohnson9,4/25/2019 0:50,FALSE,1.12E+18,1.12E+18,87180920,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DawnTreader14,0,FALSE,FALSE,NA,NA
298,"RT @JoshWBRichards: 1/ It appears that at least for the moment, we can trust that the Fourth Circuit will not join the Sixth in finding a d…",FALSE,0,NA,4/25/2019 0:48,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NealHutchens,7,TRUE,FALSE,NA,NA
299,"RT @jeffreyjonesmo: Increased skepticism???

Seriously. 

After the revelations of this week when we learned Daddy wrote this bill to put P…",FALSE,0,NA,4/25/2019 0:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffreyjonesmo,4,TRUE,FALSE,NA,NA
300,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/25/2019 0:26,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeffreyjonesmo,8,TRUE,FALSE,NA,NA
301,"@EMUCompliance That’s a tough job to come into, #TitleIX lawsuit underway and bad press @EasternMichU willingly bro… https://t.co/zaIhD16x7Q",FALSE,7,EMUCompliance,4/25/2019 0:17,TRUE,1.12E+18,1.12E+18,481421433,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saveEMUsports,1,FALSE,FALSE,NA,NA
302,@TitleIX_lmao If that’s what it takes to not be married to my sister or cousin then so be it,FALSE,2,TitleIX_lmao,4/25/2019 0:13,FALSE,1.12E+18,1.12E+18,354787615,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",taylorgibson_3,0,FALSE,FALSE,NA,NA
303,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/25/2019 0:12,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",PhyllisMarion7,8,TRUE,FALSE,NA,NA
304,@taylorgibson_3 Looks like you’re gonna marry a female bitch,FALSE,1,taylorgibson_3,4/25/2019 0:12,FALSE,1.12E+18,1.12E+18,323475381,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitleIX_lmao,0,FALSE,FALSE,NA,NA
305,"RT @JoshWBRichards: 1/ It appears that at least for the moment, we can trust that the Fourth Circuit will not join the Sixth in finding a d…",FALSE,0,NA,4/25/2019 0:10,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",etkeld,7,TRUE,FALSE,NA,NA
306,"RT @sarahfelts: The longer I sit with this, the angrier I get. 

It’s already v difficult for many survivors of sexual assault to come forw…",FALSE,0,NA,4/25/2019 0:00,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EnglishTeach07,21,TRUE,FALSE,NA,NA
307,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/24/2019 23:55,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wrap02,8,TRUE,FALSE,NA,NA
308,"Shortly after his son was expelled, McIntosh started a dark money group dedicated to changing Title IX.

Romine sai… https://t.co/LKAdJFZ35l",FALSE,0,NA,4/24/2019 23:53,TRUE,NA,1.12E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sigildark,0,FALSE,FALSE,NA,NA
309,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 23:45,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lholtt,28,TRUE,FALSE,NA,NA
310,"RT @jeffreyjonesmo: I agree. The more I read about this the more angry I get. It's a #moleg scandal.

Press needs to dig more.

For instanc…",FALSE,0,NA,4/24/2019 23:44,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LindsayBrookeH,8,TRUE,FALSE,NA,NA
311,RT @cmillburg: Must've skipped the Con Law class where we learned about the procedural due process right to have your case appealed to your…,FALSE,0,NA,4/24/2019 23:28,FALSE,NA,1.12E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anishjalish,28,TRUE,FALSE,NA,NA
