Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11/20/2010,7.1,20.3,0,ESE,35,ESE,ESE,9,13,49,39,1022.6,1021.1,1,3,14.5,19,No,No
11/29/2010,9.2,15.9,0,SW,41,S,SE,19,19,48,46,1022.6,1022.3,5,2,12.7,15.4,No,No
12/8/2010,17.1,26.2,0.4,NNW,57,N,NNW,9,26,77,62,1005.3,1000.2,NA,NA,21.2,25.9,No,Yes
12/12/2010,10,18.2,4.4,NW,59,NW,NW,22,20,NA,98,993.5,997.9,NA,NA,NA,15.6,Yes,No
12/15/2010,13.2,25.8,0,N,72,NNW,N,26,37,62,42,1002.7,996.3,NA,NA,19.6,24.8,No,No
12/21/2010,9.5,14.9,0.2,WSW,57,S,WSW,17,30,63,72,1002.4,1006.2,NA,NA,11.5,10.4,No,Yes
12/26/2010,10.7,16.1,0,SW,48,W,SW,13,24,45,44,1003.5,1002.5,NA,NA,13.7,13.2,No,No
12/28/2010,7.2,21.9,0.4,NNW,46,NNW,NE,24,20,54,35,1015.6,1013.8,NA,NA,11.8,20.8,No,No
12/29/2010,11.3,23.5,0,WNW,61,NNW,NW,17,31,54,31,1008.5,1007.2,NA,NA,15.7,21.7,No,No
1/10/2011,13.5,19,0,E,31,SE,ESE,13,19,78,65,1027.8,1025,NA,NA,15.7,18.3,No,Yes
1/16/2011,13.5,24.9,0.2,NW,41,NNW,ESE,20,26,52,62,1005.5,1001.3,NA,NA,20.1,20.3,No,No
2/8/2011,11.5,18.4,0,SW,43,SW,SSW,17,24,56,38,1021.7,1022,NA,NA,12.7,17.2,No,No
2/11/2011,15.5,22.1,2.4,SSW,48,NNW,ESE,9,15,87,89,1008.1,1005.9,NA,NA,17.9,17.5,Yes,Yes
2/12/2011,8.3,18.2,1.6,SW,41,NNW,SE,7,15,60,41,1019.6,1017.4,NA,NA,11.5,16.9,Yes,No
2/15/2011,13.3,24.8,0,SE,31,NNE,SE,6,20,71,53,1026.4,1024,NA,NA,18.8,23.8,No,No
2/17/2011,16.5,21.1,0,S,54,NNW,S,13,24,70,83,1011.5,1015,NA,NA,19.8,15.1,No,No
2/19/2011,13.6,19.8,4.8,NNW,67,S,W,7,9,94,96,1007.2,994.7,NA,NA,13.8,17.1,Yes,Yes
3/2/2011,7.6,18.2,2.8,NW,57,NW,NW,33,28,61,71,1007.5,1003.1,NA,NA,12.2,16.2,Yes,No
3/11/2011,13.6,20.4,0,ESE,30,SSW,ESE,6,20,84,61,1022,1020.5,NA,NA,15.4,19.8,No,No
3/19/2011,11.5,17.3,0,SE,26,SW,ESE,6,13,70,61,1022.2,1020.4,NA,NA,12.8,16.3,No,No
3/24/2011,14.2,19,22.4,SW,72,SSW,WSW,41,19,92,73,994.4,991.4,NA,NA,14.4,18.6,Yes,Yes
3/30/2011,13.6,17,0,WSW,81,NNW,WNW,19,22,51,40,1006.9,1008.5,NA,NA,16.1,15.1,No,No
5/4/2011,8.3,13.7,0.2,SW,61,NNW,ESE,26,11,64,67,1010.6,1015.3,NA,NA,13.4,9.1,No,Yes
5/5/2011,5.8,14.1,1.2,SW,39,NW,SSW,7,19,61,60,1023.8,1022.8,NA,NA,9.2,11.8,Yes,No
5/16/2011,12.3,18.2,0,NW,54,NNW,NNW,26,19,51,48,1018.5,1017.8,NA,NA,14.7,15.4,No,No
5/17/2011,10.5,14.4,0,SSW,37,E,SE,13,7,69,62,1028.2,1026.8,NA,NA,11.1,13.3,No,No
5/20/2011,11.8,18.1,0,N,48,E,NE,2,6,81,77,1022.7,1020.1,NA,NA,13.9,15.7,No,No
5/21/2011,9.1,21.1,0,NNW,37,NNW,ESE,17,15,52,53,1016.6,1012.3,NA,NA,12.6,18.2,No,No
5/27/2011,7.4,13.9,0,SSW,43,SW,WSW,19,13,51,43,1014.8,1015.7,NA,NA,11.1,12,No,No
5/30/2011,5,15.3,0,NNW,26,NNW,NW,13,15,81,55,1026.8,1025.4,NA,NA,8.5,14,No,No
6/2/2011,3.4,15.6,0,NW,50,NNW,NNW,31,17,81,48,1024.1,1019.9,NA,NA,5,15.4,No,No
6/3/2011,5,15.7,0,N,39,NNW,NNW,22,7,71,63,1008.6,1006.7,NA,NA,12.4,13.6,No,No
6/10/2011,8.2,13.5,2,SSW,41,SSW,S,7,19,70,55,1024.2,1022.8,NA,NA,9.6,11.5,Yes,No
6/25/2011,11.5,15.9,0.6,NNW,52,NNW,N,15,17,68,54,1022.6,1019.6,NA,NA,12,15.9,No,No
7/1/2011,6.2,13.6,0,NNW,39,NW,NNW,17,17,79,56,1029.8,1026,NA,NA,7.1,13.4,No,No
7/9/2011,6.7,11.3,10.4,WNW,100,WSW,W,35,44,62,45,999.7,998.2,NA,NA,8.9,10.8,Yes,Yes
7/11/2011,2.4,12.1,10.2,WSW,87,SW,W,24,43,50,42,1008.2,1006,NA,NA,8,11.1,Yes,No
7/13/2011,6.6,7.5,0.6,WNW,74,WSW,SW,26,20,59,69,1006,1010.8,NA,NA,7.4,5.3,No,Yes
7/14/2011,3.4,11,1.8,SW,37,N,SW,9,22,71,55,1025.6,1028,NA,NA,5.4,10.1,Yes,No
7/17/2011,1.6,12.2,0,NNW,30,NNW,NNE,15,9,77,71,1021.9,1019,NA,NA,4.6,9.1,No,No
7/24/2011,1.1,10.9,0,NNW,50,NNW,N,20,13,80,47,1021.3,1018.3,NA,NA,2.1,10.8,No,No
7/31/2011,8.3,16.7,0,NNW,46,NNW,NW,17,20,62,55,1010.3,1008.7,NA,NA,11.2,15.8,No,No
8/2/2011,6.2,17.2,4,NNW,65,NNW,NNW,24,33,66,42,1012.9,1007.4,NA,NA,8.8,15.7,Yes,Yes
8/8/2011,7.1,10,8.2,SSE,41,S,SSE,20,28,89,75,1017.4,1015.2,NA,NA,9.1,9.6,Yes,Yes
8/9/2011,8.4,11.3,3,S,30,S,SSE,9,13,88,83,1016,1014.2,NA,NA,10,10.9,Yes,No
8/10/2011,9.2,11.4,0.6,S,46,SSE,S,24,20,89,86,1017.3,1018.2,NA,NA,9.6,9.3,No,No
8/16/2011,8.7,17.4,0.4,N,37,NNW,N,11,22,74,50,1018.8,1015.9,NA,NA,12.3,16.7,No,No
9/7/2011,3.7,13.4,0.8,SW,46,WNW,SSE,15,15,49,51,1012.5,1014.6,NA,NA,9.5,10.7,No,No
9/18/2011,8.1,17.6,0,SE,31,NE,WNW,11,19,48,37,1012.9,1014.9,NA,NA,13.6,17.1,No,No
9/21/2011,8.7,19.9,0.2,NW,78,NW,NW,26,31,46,50,1003.2,1004.4,NA,NA,17.8,17.3,No,No
9/23/2011,8.6,12,8,WSW,76,SSW,SW,31,19,67,55,1007.8,1015.1,NA,NA,9.2,10,Yes,No
9/26/2011,3.9,16.7,0,SSW,33,NNW,ESE,19,11,63,44,1024.3,1018.5,NA,NA,10.2,15,No,No
9/27/2011,6.3,17.6,0,NW,28,NW,ESE,15,15,77,64,1017.6,1013.7,NA,NA,8.8,14.7,No,No
10/8/2011,7.7,18.3,1.8,NNE,31,NNW,ENE,13,19,74,61,1013.9,1009,NA,NA,12.3,16.5,Yes,Yes
10/9/2011,10,13.2,11.4,SW,50,SW,SSW,22,26,67,65,1002.2,1004,NA,NA,11.5,9.2,Yes,No
10/12/2011,7,17.1,0.8,WSW,39,SSW,SW,9,20,55,44,1015.4,1015.7,NA,NA,12.1,16.1,No,No
10/14/2011,8.6,22.1,0,N,35,NNW,NNE,19,15,69,36,1018.6,1013.2,NA,NA,12.7,21.7,No,No
10/15/2011,12.7,19.4,0.2,NW,69,NNW,NNW,24,20,76,48,1000.7,996.7,NA,NA,15,15.4,No,Yes
10/18/2011,6.5,25.2,0,N,46,NNW,NNW,19,26,44,16,1028.8,1025.1,NA,NA,13.2,24.3,No,No
10/19/2011,10.8,29.4,0,NNW,59,NNW,NNW,30,22,29,16,1022,1016.9,NA,NA,16.8,28.8,No,No
10/20/2011,16.6,26.2,0,SSE,41,NNW,SE,7,22,49,56,1013.9,1012.7,NA,NA,21.3,19.3,No,Yes
10/21/2011,10.1,15.2,7,SE,30,ESE,SE,9,19,89,65,1023.4,1022.1,NA,NA,10.6,14.5,Yes,No
10/23/2011,11.4,18.5,0,ESE,31,NNE,SE,15,19,54,47,1017.8,1010.9,NA,NA,14.8,18.2,No,Yes
10/24/2011,8.8,11,1.2,SSE,54,SSW,SSE,26,31,78,71,1007.8,1013.1,NA,NA,9.3,8.2,Yes,Yes
10/30/2011,8.7,13.4,3,ESE,35,SSW,ESE,13,22,72,57,1018.7,1018.3,NA,NA,9.9,12.3,Yes,No
11/6/2011,12.4,30.7,0,NNW,74,NNW,NNW,35,31,46,24,1003.5,998.4,NA,NA,17.6,29.5,No,No
11/7/2011,11.9,19.8,0,NNW,50,NE,ESE,9,20,53,51,1010.5,1010.4,NA,NA,16,19.2,No,Yes
11/8/2011,13.1,19.8,1.2,NNW,52,NNW,SE,17,15,83,75,1007.9,1007,NA,NA,14,18.1,Yes,No
11/10/2011,15.3,20.6,0,NW,72,NW,NW,26,28,47,43,1002.3,1005.8,NA,NA,17,16.8,No,No
11/13/2011,9.3,21.5,0,NNW,33,NNW,N,15,13,60,49,1012.2,1007.8,NA,NA,13.7,20,No,Yes
11/15/2011,5.8,23.1,0.4,NNW,72,NNW,NW,28,33,42,25,1010.8,1003.6,NA,NA,13,22.3,No,No
11/21/2011,8.6,19.2,3.6,WNW,61,NNW,NW,22,33,54,45,1008.4,1005,NA,NA,11.9,18,Yes,No
11/23/2011,9,18.7,0,SSW,50,SW,SSE,20,33,48,44,1020.2,1022.5,NA,NA,11.9,15.8,No,No
11/28/2011,9.1,16.6,9.6,NE,30,SSW,ESE,6,17,75,62,1015.6,1015.5,NA,NA,12.4,14.9,Yes,No
12/4/2011,5.8,13.7,2.4,SSW,57,S,SSW,15,28,74,45,1021.6,1024,NA,NA,8.1,11.9,Yes,Yes
12/5/2011,7.7,15.1,2,SW,35,SSW,SE,17,20,71,71,1027.2,1026.3,NA,NA,11.8,12.6,Yes,No
12/7/2011,12.4,17.6,0,S,31,E,S,11,22,69,62,1017.4,1015.8,NA,NA,15.2,16.6,No,No
12/18/2011,13.1,24,0,ENE,54,NNE,ENE,17,35,50,46,1018.1,1012.2,NA,NA,18.6,22,No,Yes
12/19/2011,15.4,21.3,3.2,NNE,30,SW,SE,7,13,94,75,1006,1001.6,NA,NA,16.5,20.6,Yes,Yes
12/20/2011,15.4,19.1,21.6,S,50,S,S,19,33,59,55,1013.4,1017.1,NA,NA,18.7,18.3,Yes,No
12/25/2011,15.8,20.6,4.6,ESE,35,ESE,SSE,11,22,82,73,1009.5,1006.7,NA,NA,18.3,19.2,Yes,Yes
1/4/2012,16.3,20.4,0.8,WSW,67,WSW,SSW,20,26,59,NA,1005.6,1012.8,NA,NA,19.3,17.8,No,No
1/5/2012,11.2,22,0,SSW,54,NNW,W,24,24,48,33,1015.3,1012.2,NA,NA,14.7,20.5,No,Yes
1/8/2012,15.9,29.1,0,W,89,NNE,WNW,20,39,61,26,996,990,NA,NA,20.6,28.4,No,No
1/9/2012,15.4,22.7,0.2,WNW,76,NW,NW,28,33,44,41,994.1,996.8,NA,NA,17.8,20.1,No,No
1/10/2012,10.2,16.9,0.6,NW,54,WSW,NW,9,24,48,37,1001.7,1000.7,NA,NA,12.1,15.7,No,No
1/13/2012,13.2,21.4,0.2,SW,48,SW,SW,20,31,53,37,1013.1,1013.7,NA,NA,16.6,18.6,No,No
1/16/2012,12.5,31.4,0,NNW,48,NNW,ENE,19,13,54,28,1019.7,1013.8,NA,NA,19.3,27.7,No,No
1/19/2012,11.8,22.3,0.2,SE,41,SSW,SE,7,26,50,57,1018.2,1017.9,NA,NA,18.4,19,No,No
1/23/2012,11.7,30.2,0,NNW,50,NNW,ENE,19,15,55,26,1023.6,1017.6,NA,NA,17.4,28.8,No,No
2/5/2012,15.8,26.3,0.6,NW,78,NW,NNW,11,19,89,45,996.9,990.4,NA,NA,16.3,25.4,No,Yes
2/10/2012,10.3,19.8,0,E,31,NNW,ESE,11,20,62,40,1019.3,1018.5,NA,NA,15.1,19.4,No,No
2/11/2012,11.1,20,0,S,30,ESE,SE,6,15,71,55,1019.6,1018.4,NA,NA,14.2,19.4,No,No
2/12/2012,13.2,19.7,0.4,ESE,33,ESE,SE,11,19,63,43,1020.9,1019.6,NA,NA,16.9,19.4,No,No
2/13/2012,11.7,21.5,0,S,39,NNW,SSE,6,20,69,56,1020.5,1020,NA,NA,16.6,20.9,No,No
2/21/2012,13.2,17.8,0,SE,30,NW,SE,9,19,64,69,1017.9,1017.1,NA,NA,15.5,16.8,No,No
2/26/2012,22.2,36,0,N,65,NNW,NNW,28,35,42,16,1009.6,1005.3,NA,NA,24.9,35.7,No,No
3/5/2012,15.9,22.1,3.6,NW,54,SW,SSW,15,28,64,48,1008.2,1012.4,NA,NA,18.3,20.2,Yes,Yes
3/11/2012,10.6,22,0,NNW,44,NNW,NW,17,24,58,40,1015.7,1014.1,NA,NA,13.5,21.2,No,No
3/12/2012,12.1,18.6,0,ESE,30,SW,SE,2,17,67,46,1021.9,1020.6,NA,NA,15.6,18.2,No,No
3/18/2012,10.4,21.4,0,SSE,35,NNW,SE,13,17,70,49,1025.1,1024.9,NA,NA,15,19.8,No,No
3/20/2012,13.9,27,0,NW,72,N,N,30,41,55,31,1014.6,1007.1,NA,NA,18.3,26.8,No,No
3/22/2012,10.3,20.6,2.6,NW,54,N,NW,24,31,58,40,1004.4,1.00E+03,NA,NA,12.4,18.5,Yes,Yes
3/25/2012,7,21.6,0,NW,43,NNW,NW,15,19,59,39,1018.9,1017.8,NA,NA,13,21.1,No,No
3/27/2012,9.1,19.5,0,WNW,50,NNW,ESE,4,15,75,47,1024.5,1024.5,NA,NA,13,17.8,No,No
3/30/2012,10.7,24.3,0,N,28,NNW,ESE,15,19,76,56,1018.9,1015.2,NA,NA,14.5,20.6,No,No
3/31/2012,13.5,27.1,0,NNW,72,NNW,NNW,26,30,73,33,1008,1004.2,NA,NA,15.3,26.9,No,No
4/5/2012,15,28.9,0,N,39,NNW,ESE,13,15,55,46,1018.4,1017.1,NA,NA,20.4,24.4,No,No
4/6/2012,14.9,26.3,0,NW,37,NNW,NNE,28,7,73,41,1013.2,1006.2,NA,NA,17.2,26.1,No,Yes
4/8/2012,8.9,18.4,0.4,NW,65,NNW,NW,19,41,NA,NA,1009.1,1003.1,NA,NA,13.7,15.6,No,Yes
4/10/2012,6.1,13.9,0.8,WSW,39,WSW,SW,19,15,NA,55,1028.9,1030.1,NA,NA,10,13,No,No
4/23/2012,10.8,21.4,0.2,NNW,30,WSW,WSW,7,9,70,80,1005.7,1004.3,NA,NA,13,15.9,No,No
4/24/2012,10,17,0.6,S,30,NNW,SE,15,13,77,55,1007.3,1008.5,NA,NA,13.5,16,No,Yes
4/26/2012,8.6,16.1,0,SW,43,N,SW,9,22,70,50,1017.2,1016.2,NA,NA,12.8,13.4,No,No
5/1/2012,6.2,20.4,0,NW,39,N,NW,19,17,71,40,1017.3,1014.4,NA,NA,10.6,19.3,No,Yes
5/4/2012,6.1,13,2,NNW,24,NNW,NNW,4,17,93,79,1016.3,1013.7,NA,NA,8.1,11.5,Yes,Yes
5/8/2012,8.7,18.1,0.4,NW,28,N,NNW,11,9,83,59,1011.9,1009.8,NA,NA,10.8,17.3,No,No
5/9/2012,10.3,17.6,0.2,NNW,41,S,NW,9,15,80,48,1009.3,1009.1,NA,NA,13.3,17.5,No,No
5/17/2012,7.3,16.5,0,N,46,NNW,NW,13,17,69,47,1021,1018.4,NA,NA,10.8,15.3,No,No
5/20/2012,7.7,16,0.2,NW,50,NNW,NW,31,15,66,53,1021.1,1018.8,NA,NA,11.4,14.5,No,No
5/21/2012,8.1,18,0,NW,65,NNW,NW,19,35,56,43,1014.1,1009.7,NA,NA,12.4,16.9,No,No
5/23/2012,9.9,14.6,0,SW,46,NNW,NA,13,0,58,92,1009.5,1005.2,NA,NA,12.3,11,No,Yes
5/27/2012,9.8,14.6,0.8,NW,52,NNW,NNW,28,17,58,58,1015.7,1016.1,NA,NA,12.5,12.9,No,No
6/16/2012,5.4,12.1,0.6,NNW,30,NNW,NNW,19,11,86,68,1008.6,1005.6,NA,NA,6,11.7,No,No
6/19/2012,3.9,9.9,4.8,WSW,59,SW,SW,28,15,63,58,1017.2,1019.2,NA,NA,7,8.6,Yes,No
6/26/2012,2.9,11.9,0.2,NNW,31,WSW,N,6,13,71,48,1029.8,1028.6,NA,NA,4.9,10.5,No,No
6/30/2012,4.1,10,0.2,NNW,28,NA,SSE,0,7,84,79,1003.4,1004.4,NA,NA,5.2,9.2,No,No
7/3/2012,4.1,11.9,0.2,SSW,31,NNW,SE,13,7,80,72,1022.5,1021.4,NA,NA,5.4,9.6,No,No
7/4/2012,4.4,13.2,0,WSW,31,NW,ESE,15,15,80,75,1027.5,1028.3,NA,NA,5.9,10.6,No,No
7/9/2012,1.7,12.9,0,NNW,37,NNW,NNW,17,11,79,58,1024.2,1022,NA,NA,4.7,11.6,No,No
8/6/2012,3.1,9,15,WNW,80,W,WSW,22,22,69,50,999.4,1008.5,NA,NA,6.7,8.5,Yes,No
8/18/2012,6.9,11.5,9.8,SW,56,SSW,SSW,24,28,74,50,1013.1,1015.1,NA,NA,8.9,11.2,Yes,No
8/28/2012,8.9,18,0,NW,41,NNW,NNW,15,22,67,55,1015.1,1012.4,NA,NA,12.5,15.4,No,No
8/31/2012,4.9,11.7,0,SW,65,SW,SSW,28,26,47,56,1012.6,1015.1,NA,NA,7.9,10.5,No,No
9/3/2012,7,16.8,0,NW,59,NNW,NW,22,30,53,33,1016,1014.1,NA,NA,11.6,16,No,No
9/4/2012,4.5,19.8,0,NNW,69,NNW,N,17,15,62,33,1014.4,1008,NA,NA,9.4,18.7,No,No
9/6/2012,8,17.3,0.6,W,85,SSE,WNW,20,43,47,36,985.8,987,NA,NA,12.9,16.4,No,No
9/7/2012,8,12.8,0,W,76,NNW,WSW,28,37,67,39,985.9,985.4,NA,NA,8,9.3,No,Yes
9/9/2012,10.9,18.8,0,NW,98,NE,NW,15,24,46,20,1010.4,1010,NA,NA,14.3,18.2,No,No
9/12/2012,10.1,20.6,0,NW,87,NNW,NNW,31,44,51,31,1010,999,NA,NA,12.9,20.1,No,Yes
9/22/2012,11,16.4,14.4,ESE,20,NE,SE,9,11,79,79,1018,1014.7,NA,NA,14.6,14.4,Yes,No
9/30/2012,4.1,14.5,11.2,N,50,SW,SE,9,9,49,29,1012.8,1015.2,NA,NA,10.7,12.6,Yes,No
10/3/2012,11.5,23.9,0,NNW,70,N,NW,28,37,47,27,1014.6,1012.9,NA,NA,15.7,21.3,No,No
10/8/2012,4.9,15.9,0,NW,50,NNW,SE,15,17,65,50,1016.3,1013.9,NA,NA,10.3,14.5,No,No
10/24/2012,11.2,16,0,S,50,NNE,SE,6,19,54,80,1013.9,1014.2,NA,NA,14.5,11.3,No,Yes
10/29/2012,6.9,17.4,0,SE,30,N,SE,9,19,69,50,1020.3,1016.9,NA,NA,11.9,17.1,No,No
11/1/2012,9.2,14.3,2.8,SW,56,S,SSW,26,15,86,71,1004,1005.1,NA,NA,9.3,10.5,Yes,No
11/3/2012,4.1,15.2,0.2,SW,41,N,ESE,9,19,56,51,1021.1,1019,NA,NA,10.5,14.4,No,No
11/5/2012,12.3,20.8,0,SE,35,NE,SSE,13,24,76,71,1015.1,1011.8,NA,NA,16.2,19.1,No,No
11/9/2012,10.6,16.3,10.4,SW,43,N,SSW,9,17,68,83,1011.3,1013.3,NA,NA,15,10.5,Yes,Yes
11/10/2012,7.1,17.6,8.2,WSW,44,SW,E,24,7,45,42,1023,1022.2,NA,NA,12.9,16.3,Yes,No
11/13/2012,7.5,16.9,0.4,WNW,31,NNE,SE,15,17,46,51,1022.2,1021.6,NA,NA,13.7,14.8,No,No
11/17/2012,7.2,13.9,0.2,SE,28,SSW,SE,9,17,49,54,1016.1,1014.5,NA,NA,11.9,13.5,No,No
11/23/2012,8.8,20.4,0,S,37,NNW,SE,17,19,47,41,1017.6,1015.8,NA,NA,16.4,19.7,No,No
11/27/2012,12.9,19.5,0,SSW,28,SSE,SE,11,19,84,65,1019.3,1019,NA,NA,13.5,16.3,No,No
1/4/2013,23.4,41.8,0,NW,83,NNW,WNW,35,50,23,10,1003.2,999,NA,NA,27,40.3,No,No
1/9/2013,9.1,18.2,0,WSW,76,NNW,WSW,11,26,53,32,996,995.8,NA,NA,11.3,16.5,No,No
1/10/2013,11,22.1,0,NW,50,N,NW,11,19,42,38,1003.7,1005,NA,NA,16.3,19.8,No,No
1/13/2013,12.9,19.5,0,WSW,65,NW,W,13,24,48,33,1009.5,1009.3,NA,NA,14.9,17.8,No,No
1/14/2013,11.1,19.3,0,WSW,41,SSW,SE,24,24,44,47,1019.2,1019,NA,NA,14.2,17.8,No,No
1/15/2013,10,26,0,NW,48,N,NW,6,30,52,20,1015.6,1011.7,NA,NA,15.2,24.4,No,No
1/28/2013,12.1,26.4,0.2,SSE,50,NNW,SE,19,20,73,44,1010.8,1008,NA,NA,15.6,23.3,No,No
1/29/2013,12.2,18.1,0,S,43,SSW,SE,17,17,58,51,1012.9,1011.4,NA,NA,13.9,16,No,No
3/4/2013,14.8,27.7,0,NW,35,WNW,SE,24,19,79,32,1021.4,1019.9,NA,NA,16.6,26.9,No,No
3/12/2013,17.1,36.6,0.2,NW,54,NNW,N,33,19,68,21,1014.6,1009.9,NA,NA,21.4,36.2,No,No
3/14/2013,12.9,23.7,0,NNW,63,NNW,NW,24,24,50,37,1009.9,1009.5,NA,NA,15.9,21,No,No
3/16/2013,13.1,17,0,SSW,56,W,S,4,26,67,84,1012.9,1012.4,NA,NA,15.1,12,No,Yes
3/27/2013,15,31.8,0,NNW,80,N,N,30,31,48,24,1006.9,1000.7,NA,NA,20.5,31.2,No,No
4/5/2013,10,18.1,0,SE,30,N,ESE,6,17,76,60,1032.5,1030.3,NA,NA,12.2,17.3,No,No
4/7/2013,11.2,22.9,0,NNW,39,NNW,ESE,17,19,65,63,1022.3,1021.2,NA,NA,16.2,18.9,No,No
4/8/2013,14.5,17.5,0,SSW,28,SSW,SSW,7,19,91,81,1026.8,1025.8,NA,NA,14.8,16.6,No,No
4/22/2013,8.5,19.2,0,NNW,37,NNW,SE,17,13,77,62,1006.2,1002.9,NA,NA,10,16.1,No,No
4/25/2013,7.1,18.4,0,WNW,96,N,NW,22,24,56,52,1008.9,1001.7,NA,NA,10.7,17.8,No,No
4/26/2013,10.6,19.1,0.4,NW,67,NNW,NNW,26,31,54,57,1005.7,1006.7,NA,NA,16.3,17.1,No,No
5/2/2013,3.9,14.7,2.8,NW,43,NNW,NNW,19,17,64,47,1025.6,1023.6,NA,NA,8.8,14.1,Yes,No
5/4/2013,6.3,11.8,6.2,SW,63,SW,WSW,37,19,66,50,1016.7,1020.5,NA,NA,7.4,9.9,Yes,No
5/5/2013,4.9,14,0,SW,31,NNW,N,11,11,67,54,1026.2,1024.5,NA,NA,9.2,12.9,No,No
5/6/2013,4.4,14.8,0,NNW,26,NNW,ESE,15,9,75,54,1028.8,1026.7,NA,NA,8.1,13.3,No,No
5/9/2013,9.8,15.2,0,NW,41,NA,SSW,0,9,79,76,1027.2,1028,NA,NA,12.9,14.9,No,No
5/16/2013,8.9,14.8,3.4,SSW,43,SSW,S,22,22,86,63,1002.5,1003.1,NA,NA,11.4,13.3,Yes,No
5/17/2013,9.7,13.1,0.8,SW,43,SW,SSE,22,13,72,87,1009.1,1009.7,NA,NA,12.2,12.2,No,Yes
5/18/2013,5.8,12,4.8,SW,39,N,SSE,11,15,67,80,1012.7,1010.7,NA,NA,8.9,8.7,Yes,No
5/24/2013,5.7,17.3,0,WNW,59,N,NNW,11,30,63,46,1017.5,1015.7,NA,NA,10.9,16.5,No,No
6/4/2013,10,18.6,0,NW,54,NW,NW,15,22,60,45,1020,1018.5,NA,NA,14.4,17.4,No,No
6/9/2013,10.2,16.2,0,NNW,37,NNW,WNW,13,15,65,60,1019.8,1017.5,NA,NA,13,15.7,No,No
6/11/2013,7.3,16.4,0.2,N,31,NNW,SSW,17,11,80,55,1012.3,1012.3,NA,NA,9.2,15,No,No
6/14/2013,7.1,10.4,0.2,SSW,44,SSW,SSW,24,26,67,74,1018,1017.9,NA,NA,8.4,10.1,No,Yes
6/15/2013,8.2,10.1,20.2,SSE,56,S,SSW,30,26,88,84,1023.3,1024.4,NA,NA,8.9,9.1,Yes,Yes
6/18/2013,7.4,10.9,8,SW,39,SSW,SSW,15,20,75,84,1021.5,1021.8,NA,NA,8.7,8.7,Yes,Yes
7/2/2013,8.2,15.3,2.2,WNW,70,NW,WSW,30,15,78,83,1006,1008.3,NA,NA,12.9,10.4,Yes,Yes
7/4/2013,6.5,11.6,2.2,NNW,91,NNW,NNW,19,28,77,60,998.5,995.3,NA,NA,9.5,11,Yes,Yes
7/6/2013,4.4,7.9,25,WSW,72,WNW,WNW,26,24,49,66,999.9,1006,NA,NA,7.8,6.2,Yes,Yes
7/9/2013,1.2,10.6,0,NNW,33,NW,NNW,20,19,80,47,1035.7,1033.4,NA,NA,3.9,10.5,No,No
7/11/2013,2.5,13.5,0.2,N,37,NNW,NNW,11,11,63,46,1031.5,1029.7,NA,NA,7.7,13.2,No,No
7/18/2013,7.3,16.8,0,N,43,N,NNW,13,19,84,65,1016,1010,NA,NA,9.7,14.2,No,No
7/23/2013,8.9,13.5,0.8,SW,54,SSW,NW,24,9,60,46,1020.3,1022.3,NA,NA,9.3,13.2,No,No
7/24/2013,4.7,14,0,NE,31,WNW,NE,6,13,68,51,1026.4,1024.2,NA,NA,8.8,13.2,No,No
7/29/2013,11.1,17.6,0,NNW,52,NNW,NW,17,26,61,34,1010.6,1009.2,NA,NA,13.3,16.9,No,No
8/3/2013,5.2,12.1,4.2,NNW,54,N,NNW,17,26,58,73,1001.5,993.6,NA,NA,6.7,9.9,Yes,No
8/5/2013,1.3,13,0,NNW,37,NW,NNW,26,15,89,51,1006.5,1000.3,NA,NA,2.4,12.3,No,Yes
8/8/2013,1.5,11.3,0.6,NNW,30,NNW,E,19,13,78,51,1016.6,1014.8,NA,NA,4.3,9.8,No,Yes
8/10/2013,6,12.5,5.4,W,83,W,WSW,33,33,64,36,1001.2,1002.8,NA,NA,7.8,12.3,Yes,Yes
8/13/2013,5.1,13.7,0,NW,96,N,NW,26,56,58,45,999.5,991.1,NA,NA,7.2,13.2,No,Yes
8/19/2013,5.6,12.4,2.8,W,93,NW,SSW,28,15,58,63,988.8,995.7,NA,NA,9.1,10.3,Yes,No
8/23/2013,7.1,13.5,1,SW,56,NW,SW,19,28,70,72,995.6,999.9,NA,NA,8.4,9.4,No,No
8/31/2013,10.1,19.1,0,NNW,50,NNW,NNW,31,17,57,32,1014.7,1014.9,NA,NA,13.3,18.5,No,No
9/2/2013,9.5,20.5,0.8,NNW,46,NNW,NNW,22,20,46,27,1026.8,1026.7,NA,NA,15.2,20.2,No,No
9/4/2013,9.7,20.9,0,NNW,48,N,NNW,30,20,54,41,1026.2,1020,NA,NA,12.2,20.4,No,No
9/5/2013,12.2,20.2,0,NW,72,NW,NNW,26,26,44,31,1016.9,1015.8,NA,NA,16.3,19.1,No,No
9/6/2013,12.7,18.3,0,NW,70,NW,WNW,28,26,48,35,1015.6,1014,NA,NA,15.1,17.6,No,Yes
9/15/2013,3.2,16,0,NW,30,NNW,ESE,17,19,62,53,1020.6,1017.1,NA,NA,8.3,13.8,No,No
